10,40.74
20,62.58
30,64.21
40,67.46
50,68.23
10,43.98
20,58.54
30,65.84
40,73.77
50,67.17
10,59.35
20,55.14
30,66.25
40,68.47
50,70.44
10,47.08
20,57.78
30,56.73
40,69.33
50,67.10
10,50.92
20,66.38
30,69.82
40,66.44
50,73.16
10,49.67
20,59.68
30,66.32
40,64.90
50,72.87
10,46.00
20,54.88
30,64.95
40,64.70
50,70.64
10,46.54
20,64.98
30,59.14
40,69.01
50,68.32
10,38.37
20,51.19
30,63.68
40,67.66
50,69.56
10,49.27
20,56.15
30,63.32
40,63.31
50,70.02
10,43.42
20,67.67
30,65.35
40,70.06
50,73.24
10,37.02
20,59.11
30,64.21
40,60.93
50,71.31
10,42.72
20,62.50
30,65.04
40,63.42
50,68.59
10,44.53
20,64.17
30,62.25
40,67.22
50,65.78
10,32.03
20,58.70
30,65.62
40,70.23
50,69.60
10,40.06
20,64.20
30,68.05
40,68.32
50,73.75
10,39.56
20,50.86
30,63.40
40,70.45
50,71.76
10,30.58
20,59.61
30,65.16
40,67.06
50,72.05
10,49.05
20,59.87
30,68.48
40,64.19
50,67.05
10,39.39
20,68.19
30,66.17
40,68.27
50,70.77
10,61.17
20,58.57
30,59.07
40,65.97
50,63.88
10,48.36
20,51.79
30,66.89
40,69.19
50,72.45
10,37.38
20,52.44
30,61.11
40,67.04
50,67.73
10,46.51
20,53.29
30,63.85
40,66.36
50,70.10
10,50.66
20,57.49
30,61.15
40,64.93
50,68.22
10,34.69
20,59.84
30,68.00
40,67.71
50,61.00
10,31.88
20,55.39
30,62.05
40,64.67
50,68.94
10,46.78
20,64.96
30,61.41
40,68.85
50,70.13
10,50.93
20,58.66
30,63.38
40,66.27
50,70.71
10,34.06
20,63.80
30,67.98
40,69.51
50,68.07
10,45.41
20,60.41
30,68.73
40,69.12
50,71.43
10,43.80
20,65.69
30,62.68
40,69.08
50,69.30
10,40.99
20,62.14
30,64.29
40,68.04
50,71.39
10,42.05
20,60.67
30,55.43
40,70.04
50,73.66
10,43.61
20,66.58
30,65.97
40,65.30
50,64.75
10,44.78
20,60.15
30,69.66
40,64.37
50,71.57
10,28.27
20,62.69
30,57.95
40,67.13
50,68.40
10,42.16
20,55.94
30,68.57
40,69.58
50,69.26
10,51.59
20,55.49
30,70.21
40,70.58
50,74.92
10,41.82
20,61.99
30,63.32
40,65.45
50,68.49
10,51.58
20,61.54
30,64.99
40,73.48
50,66.51
10,50.51
20,50.19
30,61.29
40,69.00
50,67.62
10,54.41
20,51.73
30,63.87
40,65.21
50,67.43
10,50.91
20,61.12
30,67.26
40,68.54
50,71.17
10,51.71
20,58.34
30,60.17
40,61.99
50,68.84
10,46.48
20,55.57
30,63.13
40,66.30
50,73.41
10,58.04
20,57.41
30,66.98
40,64.21
50,72.94
10,57.79
20,53.94
30,60.52
40,69.20
50,74.26
10,52.25
20,59.78
30,57.84
40,70.25
50,66.54
10,31.35
20,59.29
30,69.15
40,69.74
50,70.15
10,45.03
20,54.58
30,66.18
40,68.44
50,67.33
10,40.60
20,63.03
30,64.48
40,64.02
50,68.37
10,39.40
20,57.54
30,63.62
40,63.43
50,73.62
10,46.30
20,64.25
30,68.10
40,62.30
50,75.40
10,43.09
20,60.81
30,60.62
40,70.65
50,67.13
10,55.20
20,58.19
30,70.22
40,64.35
50,69.68
10,41.23
20,58.43
30,67.55
40,68.03
50,70.15
10,38.71
20,63.80
30,66.78
40,68.34
50,66.42
10,54.04
20,56.85
30,67.14
40,70.02
50,67.61
10,45.64
20,45.64
30,65.56
40,68.93
50,73.02
10,44.37
20,49.41
30,62.31
40,58.91
50,71.83
10,45.48
20,60.10
30,62.44
40,66.07
50,69.31
10,44.95
20,62.01
30,66.07
40,65.35
50,66.60
10,51.27
20,53.17
30,71.33
40,70.22
50,65.40
10,49.57
20,54.25
30,68.96
40,66.05
50,71.26
10,50.81
20,56.00
30,65.97
40,72.27
50,67.64
10,40.64
20,59.76
30,66.28
40,70.70
50,71.23
10,53.28
20,64.97
30,65.94
40,70.44
50,73.13
10,42.19
20,54.35
30,60.17
40,69.39
50,69.76
10,44.59
20,62.59
30,67.96
40,65.78
50,72.40
10,43.05
20,61.75
30,61.82
40,71.23
50,72.43
10,43.65
20,63.20
30,69.62
40,68.37
50,67.04
10,34.63
20,44.78
30,66.10
40,69.37
50,70.81
10,41.87
20,60.14
30,61.79
40,65.99
50,72.03
10,49.83
20,59.32
30,62.27
40,71.34
50,68.68
10,27.91
20,68.56
30,61.71
40,65.14
50,71.45
10,49.23
20,60.73
30,64.26
40,66.06
50,69.31
10,47.86
20,55.80
30,68.01
40,63.70
50,72.96
10,40.61
20,55.85
30,63.04
40,70.59
50,67.16
10,38.39
20,58.38
30,72.46
40,66.12
50,73.92
10,43.95
20,65.20
30,62.66
40,68.00
50,73.52
10,42.87
20,59.93
30,62.92
40,71.18
50,67.83
10,44.82
20,56.44
30,67.72
40,66.14
50,75.41
10,52.50
20,58.43
30,63.31
40,62.51
50,69.35
10,47.82
20,64.16
30,56.03
40,63.46
50,69.70
10,28.57
20,53.28
30,72.59
40,66.53
50,69.64
10,34.86
20,63.95
30,70.88
40,72.44
50,70.74
10,44.18
20,60.00
30,61.63
40,65.10
50,73.43
10,52.78
20,55.59
30,65.93
40,69.91
50,67.75
10,44.32
20,60.99
30,64.42
40,67.93
50,70.11
10,42.09
20,55.54
30,64.69
40,63.18
50,72.73
10,44.43
20,53.27
30,67.33
40,67.86
50,75.68
10,39.58
20,63.26
30,63.50
40,72.57
50,67.60
10,50.79
20,62.11
30,63.12
40,69.57
50,64.85
10,53.34
20,59.64
30,64.29
40,70.26
50,70.41
10,48.75
20,63.64
30,68.60
40,50.43
50,71.14
10,29.42
20,61.73
30,66.35
40,70.41
50,72.50
10,56.08
20,58.67
30,62.83
40,66.55
50,69.96
10,37.49
20,67.63
30,61.37
40,69.24
50,74.72
10,49.37
20,59.30
30,62.05
40,71.29
50,68.13
