8,32.52
16,50.07
32,59.60
64,66.08
128,73.44
8,58.87
16,57.85
32,65.18
64,70.15
128,70.07
8,60.60
16,52.60
32,65.86
64,70.71
128,73.96
8,52.19
16,62.33
32,64.43
64,70.78
128,71.56
8,56.23
16,59.71
32,61.63
64,67.57
128,73.91
8,49.54
16,50.53
32,61.46
64,70.91
128,70.52
8,52.09
16,54.29
32,61.27
64,68.98
128,76.41
8,61.32
16,54.50
32,65.21
64,67.88
128,72.95
8,53.65
16,61.08
32,61.80
64,68.27
128,72.03
8,54.50
16,63.17
32,66.32
64,70.44
128,73.22
8,50.10
16,62.24
32,63.64
64,71.39
128,74.01
8,57.26
16,55.27
32,64.39
64,69.81
128,74.28
8,53.58
16,58.02
32,62.69
64,71.22
128,71.49
8,50.60
16,58.36
32,61.22
64,68.57
128,71.36
8,48.82
16,61.49
32,65.64
64,71.08
128,72.77
8,58.15
16,49.01
32,66.32
64,68.57
128,76.16
8,60.91
16,57.51
32,65.96
64,67.88
128,73.14
8,50.79
16,57.39
32,66.37
64,68.45
128,75.22
8,53.85
16,56.33
32,62.55
64,73.05
128,74.28
8,58.17
16,58.84
32,61.17
64,67.37
128,73.04
8,55.82
16,61.18
32,62.81
64,68.69
128,70.92
8,53.89
16,59.08
32,67.55
64,68.42
128,72.13
8,46.83
16,58.29
32,61.56
64,64.86
128,74.90
8,56.88
16,53.13
32,67.21
64,71.93
128,71.66
8,50.53
16,58.45
32,64.34
64,69.18
128,72.52
8,52.76
16,64.93
32,64.56
64,68.01
128,72.48
8,57.62
16,56.24
32,66.63
64,68.88
128,72.40
8,39.95
16,59.51
32,63.76
64,66.35
128,75.84
8,63.77
16,55.66
32,55.05
64,68.57
128,71.51
8,65.96
16,55.54
32,64.17
64,71.91
128,74.88
8,51.68
16,56.53
32,63.23
64,69.49
128,74.65
8,60.05
16,61.78
32,64.56
64,70.08
128,73.04
8,42.12
16,52.94
32,64.48
64,71.47
128,74.88
8,56.35
16,60.04
32,63.56
64,68.86
128,75.25
8,52.45
16,56.43
32,63.03
64,65.08
128,73.59
8,50.00
16,56.98
32,63.25
64,71.47
128,71.83
8,34.16
16,60.72
32,67.17
64,70.35
128,72.03
8,52.24
16,55.85
32,63.15
64,68.27
128,72.20
8,44.01
16,63.70
32,62.94
64,65.74
128,74.23
8,59.33
16,62.89
32,61.68
64,71.66
128,74.13
8,56.18
16,58.77
32,64.68
64,68.74
128,71.21
8,59.54
16,61.01
32,67.26
64,66.86
128,77.10
8,57.88
16,61.39
32,65.14
64,68.57
128,75.07
8,52.19
16,54.38
32,62.79
64,68.32
128,73.12
8,61.15
16,59.49
32,61.39
64,71.76
128,75.59
8,57.00
16,53.08
32,63.08
64,70.32
128,72.62
8,54.64
16,58.31
32,65.52
64,68.06
128,74.88
8,37.28
16,60.84
32,57.74
