50,91.20
40,92.46
30,89.16
20,86.94
10,69.73
10,61.24
30,89.93
20,91.43
40,92.32
50,91.09
20,89.22
40,90.37
50,90.64
30,91.85
10,77.04
10,86.65
50,94.07
30,85.74
40,91.50
20,83.86
10,77.36
50,91.11
40,88.11
30,88.68
20,89.70
10,81.22
50,92.97
40,88.72
20,80.96
30,89.62
10,62.32
20,92.19
40,90.62
50,91.62
30,90.49
10,65.66
50,92.61
40,87.54
30,90.69
20,82.04
10,81.63
20,81.80
50,91.74
30,91.57
40,90.52
20,87.20
30,89.56
40,90.89
50,91.56
10,60.44
