8,12.02
16,26.78
32,27.15
64,22.30
128,45.15
8,22.21
16,26.78
32,39.19
64,42.18
128,29.73
8,25.55
16,26.78
32,35.35
64,41.74
128,35.25
8,22.21
16,40.56
32,22.65
64,22.59
128,24.41
8,22.21
16,26.85
32,26.84
64,23.44
128,56.96
8,12.00
16,26.83
32,33.12
64,44.32
128,46.61
8,26.78
16,38.20
32,26.79
64,24.93
128,48.61
8,22.21
16,28.18
32,22.41
64,35.31
128,45.59
8,26.78
16,40.51
32,22.90
64,44.62
128,53.42
8,26.78
16,22.21
32,45.84
64,23.54
128,52.77
8,12.14
16,40.13
32,22.20
64,29.80
128,44.13
8,22.21
16,22.21
32,22.41
64,41.69
128,45.47
8,22.33
16,22.21
32,42.34
64,36.23
128,45.67
8,22.21
16,39.04
32,36.87
64,43.71
128,52.30
8,28.53
16,22.23
32,43.13
64,23.08
128,45.87
8,22.21
16,37.86
32,27.18
64,46.13
128,46.58
8,39.01
16,22.23
32,22.20
64,47.00
128,43.39
8,39.04
16,22.98
32,22.20
64,36.33
128,40.94
8,39.01
16,26.73
32,26.89
64,45.35
128,45.79
8,22.21
16,22.50
32,25.00
64,29.70
128,69.28
8,26.78
16,27.17
32,40.81
64,27.07
128,28.44
8,26.78
16,22.21
32,26.81
64,45.76
128,40.72
8,22.21
16,26.81
32,46.45
64,26.95
128,44.80
8,26.78
16,22.18
32,45.77
64,22.25
128,39.53
8,12.00
16,55.35
32,28.75
64,43.91
128,49.46
8,39.01
16,22.21
32,22.20
64,36.62
128,22.18
8,22.21
16,23.92
32,22.20
64,22.59
128,45.32
8,22.21
16,39.21
32,27.15
64,45.78
128,45.74
8,39.06
16,26.78
32,22.20
64,22.22
128,33.17
8,26.78
16,26.81
32,22.32
64,46.61
128,47.00
8,40.38
16,22.23
32,22.34
64,26.58
128,44.85
8,22.21
16,27.00
32,25.60
64,45.69
128,46.39
8,28.12
16,36.03
32,22.20
64,25.51
128,53.59
8,26.78
16,22.21
32,26.79
64,42.81
128,47.20
8,26.78
16,22.21
32,22.20
64,35.14
128,51.88
8,39.01
16,26.78
32,22.20
64,31.19
128,60.77
8,26.88
16,22.21
32,22.39
64,32.99
128,45.42
8,22.21
16,43.93
32,26.91
64,32.38
128,45.57
8,12.00
16,22.21
32,23.67
64,32.36
128,46.19
8,26.78
16,39.38
32,22.20
64,22.22
128,51.88
8,22.21
16,26.78
32,22.20
64,45.74
128,42.90
8,26.78
16,30.37
32,22.22
64,29.48
128,53.54
8,22.21
16,39.09
32,26.81
64,45.57
128,46.44
8,22.48
16,23.10
32,22.20
64,44.96
128,69.46
8,40.87
16,41.33
32,22.20
64,36.35
128,60.87
8,22.21
16,22.21
32,22.20
64,39.84
128,27.25
8,26.88
16,22.21
32,65.04
64,54.07
128,48.02
8,22.21
16,22.30
32,30.68
64,30.80
128,46.31
8,12.09
16,26.83
32,46.57
64,32.50
128,46.58
8,22.21
16,22.54
32,26.81
64,22.25
128,45.84
8,22.28
16,44.15
32,30.37
64,43.79
128,43.39
8,26.78
16,26.81
32,33.17
64,23.03
128,53.96
8,26.78
16,22.25
32,22.73
64,44.96
128,44.90
8,40.38
16,22.23
32,30.37
64,22.51
128,29.93
8,12.00
16,26.78
32,26.81
64,22.37
128,38.02
8,39.04
16,39.67
32,26.96
64,22.10
128,44.16
8,26.78
16,22.21
32,22.22
64,22.20
128,44.58
8,22.21
16,22.21
32,22.20
64,56.80
128,50.17
8,12.00
16,39.04
32,45.02
64,28.85
128,22.03
8,43.77
16,11.99
32,22.20
64,36.48
128,44.50
8,22.21
16,22.21
32,29.42
64,22.17
128,42.45
8,22.21
16,22.23
32,33.41
64,44.37
128,46.71
8,22.48
16,22.33
32,28.68
64,26.75
128,45.47
8,26.78
16,22.21
32,22.20
64,31.58
128,47.75
8,22.21
16,22.21
32,26.81
64,22.17
128,45.17
8,12.24
16,26.81
32,42.26
64,45.10
128,36.16
8,39.01
16,13.56
32,22.94
64,45.61
128,46.36
8,22.21
16,26.81
32,26.79
64,66.64
128,40.67
8,26.78
16,22.21
32,22.27
64,22.78
128,44.85
8,26.78
16,22.21
32,26.84
64,22.22
128,33.42
8,26.78
16,26.78
32,22.27
64,33.48
128,46.16
8,26.78
16,22.21
32,26.79
64,44.01
128,70.07
8,26.78
16,26.78
32,22.20
64,47.10
128,23.19
8,39.01
16,22.21
32,22.17
64,22.20
128,45.72
8,26.78
16,22.40
32,22.20
64,42.50
128,42.65
8,26.80
16,28.64
32,61.17
64,22.32
128,50.97
8,12.04
16,25.84
32,22.24
64,22.20
128,43.47
8,22.45
16,26.78
32,22.36
64,51.41
128,24.36
8,28.44
16,22.25
32,35.37
64,46.78
128,48.51
8,22.21
16,26.78
32,22.22
64,29.39
128,47.82
8,22.24
16,47.23
32,22.22
64,39.94
128,46.73
8,22.21
16,26.78
32,22.22
64,23.93
128,46.16
8,39.11
16,22.23
32,22.17
64,31.48
128,45.15
8,22.21
16,26.97
32,26.57
64,48.85
128,52.95
8,31.18
16,22.21
32,12.52
64,38.79
128,24.36
8,39.01
16,12.50
32,24.06
64,22.61
128,26.53
8,22.21
16,26.78
32,26.79
64,30.56
128,38.44
8,26.80
16,26.83
32,22.32
64,22.88
128,32.60
8,22.24
16,26.78
32,22.20
64,42.84
128,45.22
8,39.01
16,26.81
32,39.48
64,42.84
128,42.80
8,22.21
16,26.83
32,26.79
64,30.97
128,46.11
8,22.21
16,12.07
32,22.24
64,27.05
128,45.45
8,22.24
16,34.97
32,22.22
64,22.17
128,45.47
8,22.24
16,29.91
32,26.79
64,47.27
128,23.32
8,26.78
16,26.78
32,21.86
64,62.35
128,43.86
8,22.21
16,45.09
32,57.04
64,45.44
128,28.71
8,22.21
16,26.83
32,26.79
64,34.58
128,45.87
8,22.21
16,22.21
32,54.35
64,24.81
128,45.42
8,26.78
16,26.78
32,46.54
64,22.25
128,39.75
8,22.21
16,39.07
32,42.00
64,30.48
128,23.61
