40,62.53
50,65.89
10,47.04
20,55.19
30,59.33
40,60.12
50,66.93
10,40.27
20,55.22
30,57.29
40,62.10
50,61.41
10,44.19
20,51.90
30,63.16
40,59.11
50,66.80
10,50.26
20,57.36
30,57.37
40,63.65
50,63.15
10,47.03
20,56.59
30,61.36
40,63.22
50,58.76
10,50.71
20,57.59
30,65.03
40,58.09
50,69.49
10,46.55
20,62.76
30,62.22
40,60.39
50,66.06
10,49.02
20,58.66
30,52.59
40,57.05
50,63.71
10,52.82
20,49.90
30,62.64
40,61.80
50,62.37
10,42.26
20,54.64
30,60.31
40,64.24
50,62.28
10,46.64
20,64.17
30,55.17
40,60.24
50,67.66
10,50.45
20,54.62
30,65.67
40,68.43
50,59.86
10,53.59
20,55.35
30,61.69
40,60.09
50,67.42
10,47.46
20,51.54
30,57.71
40,58.61
50,64.86
10,45.22
20,51.67
30,60.58
40,62.34
50,64.92
10,48.76
20,57.72
30,57.52
40,63.38
50,58.82
10,51.47
20,57.75
30,60.88
40,61.47
50,59.59
10,53.92
20,53.96
30,58.82
40,62.72
50,62.64
10,46.37
20,56.16
30,55.08
40,57.36
50,63.00
10,41.77
20,54.85
30,60.93
40,63.56
50,64.68
10,51.86
20,59.84
30,57.85
40,63.72
50,63.13
10,54.45
20,61.47
30,55.54
40,62.84
50,67.35
10,50.26
20,48.37
30,56.69
40,64.91
50,63.14
