Date/Time, 2021-03-22_23:03
15,65.94
15,58.76
15,55.66
15,53.93
15,61.95
15,62.46
15,60.97
15,68.54
15,60.13
15,62.18
15,59.92
15,63.99
15,57.15
15,51.53
15,53.63
15,61.49
15,57.20
15,50.24
15,53.30
15,67.11
15,55.20
15,51.24
15,59.00
15,62.11
15,67.74
15,55.55
15,59.81
15,60.52
15,57.46
15,56.22
15,59.27
15,62.72
15,68.38
15,61.45
15,46.16
15,55.96
15,51.51
15,59.27
15,60.61
15,60.53
15,51.65
15,58.47
15,57.69
15,49.66
15,63.81
15,60.31
15,65.05
15,58.93
15,62.77
15,59.48
15,61.87
15,67.32
15,61.29
15,65.13
15,63.83
15,54.97
15,73.20
15,60.00
15,59.44
15,59.93
15,56.41
15,45.07
15,62.93
15,57.73
15,59.81
15,60.79
15,67.15
15,63.74
15,61.91
15,61.30
15,59.29
15,64.22
15,65.87
15,64.60
15,54.67
15,51.26
15,54.08
15,67.72
15,60.91
15,58.32
15,63.67
15,62.53
15,62.79
15,61.75
15,54.26
15,61.40
15,56.30
15,61.45
15,53.73
15,60.28
15,59.13
15,67.79
15,66.20
15,66.92
15,61.60
15,66.43
15,52.93
15,57.94
15,59.98
15,49.47
