8,30.91
16,46.07
32,56.70
64,61.28
128,65.27
8,42.98
16,54.79
32,62.96
64,62.21
128,63.42
8,57.38
16,47.30
32,65.28
64,65.67
128,67.57
8,39.06
16,62.69
32,63.56
64,64.13
128,62.92
8,56.23
16,56.33
32,59.33
64,61.26
128,67.70
8,41.18
16,47.33
32,56.96
64,67.96
128,66.83
8,55.46
16,47.69
32,51.74
64,66.13
128,65.30
8,44.57
16,52.60
32,61.94
64,62.01
128,64.68
8,35.50
16,53.32
32,58.17
64,63.08
128,64.26
8,50.34
16,63.20
32,60.40
64,62.99
128,62.50
8,42.76
16,57.44
32,50.58
64,63.55
128,66.16
8,50.60
16,36.49
32,60.93
64,57.89
128,67.65
8,43.82
16,49.98
32,57.62
64,66.52
128,64.13
8,32.43
16,57.44
32,57.13
64,62.77
128,66.29
8,43.77
16,58.00
32,60.23
64,65.57
128,64.63
8,46.42
16,52.87
32,60.76
64,57.60
128,67.67
8,57.19
16,57.78
32,63.47
64,62.13
128,66.41
8,44.78
16,58.60
32,63.15
64,63.47
128,67.18
8,52.79
16,59.85
32,53.55
64,69.27
128,66.73
8,43.00
16,52.26
32,57.86
64,60.48
128,70.30
8,48.87
16,53.97
32,51.40
64,64.21
128,62.30
8,49.42
16,54.70
32,61.97
64,60.04
128,62.62
8,37.93
16,50.92
32,58.82
64,56.92
128,66.34
8,47.88
16,52.87
32,61.32
64,65.42
128,62.30
8,43.22
16,56.72
32,57.62
64,63.86
128,65.54
8,56.39
16,53.78
32,58.53
64,59.89
128,65.77
8,42.45
16,54.00
32,62.62
64,61.94
128,64.85
8,36.01
16,54.74
32,60.57
64,59.72
128,71.73
8,61.88
16,52.41
32,48.48
64,60.75
128,66.04
8,64.78
16,50.87
32,56.12
64,66.28
128,70.00
8,44.90
16,51.28
32,61.12
64,63.23
128,63.29
8,49.95
16,57.20
32,60.98
64,60.84
128,66.83
8,38.37
16,45.91
32,62.65
64,62.69
128,67.67
8,38.75
16,53.73
32,57.76
64,62.09
128,65.52
8,45.60
16,54.91
32,50.75
64,61.77
128,67.30
8,53.77
16,60.48
32,60.90
64,60.92
128,66.93
8,28.08
16,58.19
32,58.92
64,61.94
128,65.79
8,36.63
16,49.30
32,58.12
64,55.58
128,66.98
8,33.34
16,54.79
32,61.22
64,61.35
128,67.82
8,53.85
16,60.09
32,54.93
64,61.79
128,65.72
8,46.42
16,58.41
