20,39.55
30,45.34
40,56.01
50,55.53
10,12.52
20,46.51
30,40.85
40,45.59
50,59.37
10,10.35
20,30.66
30,44.45
40,66.53
50,58.65
10,22.16
20,27.81
30,57.60
40,50.36
50,50.24
10,22.94
20,35.78
30,27.70
40,50.98
50,57.72
10,11.15
20,32.26
30,39.24
40,42.43
50,58.36
10,15.77
20,22.52
30,58.94
40,49.84
50,56.63
10,10.12
20,44.87
30,15.14
40,55.26
50,52.98
10,28.83
20,19.20
30,44.81
40,50.92
50,65.25
10,15.05
20,35.94
30,49.92
40,39.46
50,58.28
10,24.04
20,26.35
30,48.70
40,46.69
50,45.88
10,13.91
20,40.54
30,47.31
40,57.45
